Highly correlated feature pairs (above threshold):
leisure_count_2000 and leisure_count_1500: Correlation = 0.970556863002106
leisure_count_2000 and office_count_2000: Correlation = 0.9472235352280135
leisure_count_2000 and cafe_count_2000: Correlation = 0.9783514744452345
leisure_count_2000 and cafe_count_2000_na_price: Correlation = 0.9647653788827183
leisure_count_2000 and cafe_count_2000_price_500: Correlation = 0.9726963144903212
leisure_count_2000 and cafe_count_2000_price_1000: Correlation = 0.9724411318558441
leisure_count_2000 and cafe_count_2000_price_1500: Correlation = 0.9763695632881146
leisure_count_2000 and cafe_count_2000_price_2500: Correlation = 0.9784970878430544
leisure_count_2000 and cafe_count_2000_price_4000: Correlation = 0.9704793639279079
leisure_count_2000 and cafe_count_2000_price_high: Correlation = 0.9254348367614313
leisure_count_2000 and big_church_count_2000: Correlation = 0.9586735581407124
leisure_count_2000 and church_count_2000: Correlation = 0.9623376401189585
sport_count_2000 and sport_count_1000: Correlation = 0.824724237275496
sport_count_2000 and sport_count_1500: Correlation = 0.9410393641642801
market_count_2000 and market_count_1500: Correlation = 0.855600511307869
green_part_3000 and green_part_2000: Correlation = 0.9103975873952749
prom_part_3000 and prom_part_2000: Correlation = 0.822948586256912
office_count_3000 and culture_objects_top_25_raion: Correlation = 0.8385858531090865
office_count_3000 and office_raion: Correlation = 0.9386803272647959
office_count_3000 and office_count_500: Correlation = 0.8485835286686394
office_count_3000 and cafe_count_500: Correlation = 0.9182274504106162
office_count_3000 and cafe_count_500_na_price: Correlation = 0.8476347178003633
office_count_3000 and cafe_count_500_price_500: Correlation = 0.8850232559512816
office_count_3000 and cafe_count_500_price_1000: Correlation = 0.810964637090378
office_count_3000 and cafe_count_500_price_1500: Correlation = 0.8801959801931521
office_count_3000 and cafe_count_500_price_2500: Correlation = 0.89604877997854
office_count_3000 and cafe_count_500_price_4000: Correlation = 0.8275257066414067
office_count_3000 and big_church_count_500: Correlation = 0.8499012853630284
office_count_3000 and church_count_500: Correlation = 0.8577009839273338
office_count_3000 and office_count_1000: Correlation = 0.944215729440016
office_count_3000 and office_sqm_1000: Correlation = 0.8043067622932879
office_count_3000 and cafe_count_1000: Correlation = 0.9402385599038399
office_count_3000 and cafe_count_1000_na_price: Correlation = 0.9066126276725377
office_count_3000 and cafe_count_1000_price_500: Correlation = 0.9262360829791728
office_count_3000 and cafe_count_1000_price_1000: Correlation = 0.9333821748152779
office_count_3000 and cafe_count_1000_price_1500: Correlation = 0.9379167825738705
office_count_3000 and cafe_count_1000_price_2500: Correlation = 0.9236237877822502
office_count_3000 and cafe_count_1000_price_4000: Correlation = 0.8811234352792094
office_count_3000 and big_church_count_1000: Correlation = 0.9145006621324354
office_count_3000 and church_count_1000: Correlation = 0.9144055214547112
office_count_3000 and leisure_count_1000: Correlation = 0.8700190337537267
office_count_3000 and office_count_1500: Correlation = 0.9798125407237476
office_count_3000 and office_sqm_1500: Correlation = 0.8104222555445528
office_count_3000 and cafe_count_1500: Correlation = 0.9544355424071853
office_count_3000 and cafe_count_1500_na_price: Correlation = 0.9409352133881258
office_count_3000 and cafe_count_1500_price_500: Correlation = 0.948071237593557
office_count_3000 and cafe_count_1500_price_1000: Correlation = 0.954613512826151
office_count_3000 and cafe_count_1500_price_1500: Correlation = 0.9504916514637466
office_count_3000 and cafe_count_1500_price_2500: Correlation = 0.947504278941323
office_count_3000 and cafe_count_1500_price_4000: Correlation = 0.9087980884350763
office_count_3000 and cafe_count_1500_price_high: Correlation = 0.8762280649839493
office_count_3000 and big_church_count_1500: Correlation = 0.9283924842349246
office_count_3000 and church_count_1500: Correlation = 0.9375910852302667
office_count_3000 and leisure_count_1500: Correlation = 0.9088142595782187
office_count_3000 and office_count_2000: Correlation = 0.9925305097209675
office_count_3000 and office_sqm_2000: Correlation = 0.8561592435289427
office_count_3000 and cafe_count_2000: Correlation = 0.9660828557137278
office_count_3000 and cafe_count_2000_na_price: Correlation = 0.958626363248528
office_count_3000 and cafe_count_2000_price_500: Correlation = 0.9641089846775572
office_count_3000 and cafe_count_2000_price_1000: Correlation = 0.9654387401006853
office_count_3000 and cafe_count_2000_price_1500: Correlation = 0.9638266354260128
office_count_3000 and cafe_count_2000_price_2500: Correlation = 0.9595969425425906
office_count_3000 and cafe_count_2000_price_4000: Correlation = 0.9330518700054105
office_count_3000 and cafe_count_2000_price_high: Correlation = 0.9168860501817058
office_count_3000 and big_church_count_2000: Correlation = 0.9432464161316967
office_count_3000 and church_count_2000: Correlation = 0.9508196830478247
office_count_3000 and leisure_count_2000: Correlation = 0.9356046294056536
office_sqm_3000 and office_raion: Correlation = 0.8618057841406825
office_sqm_3000 and office_count_1000: Correlation = 0.8636704175639439
office_sqm_3000 and office_sqm_1000: Correlation = 0.8290438242107708
office_sqm_3000 and cafe_count_1000_price_1000: Correlation = 0.8110367407539842
office_sqm_3000 and office_count_1500: Correlation = 0.8920813145975744
office_sqm_3000 and office_sqm_1500: Correlation = 0.8875778068502361
office_sqm_3000 and cafe_count_1500: Correlation = 0.8164612026510022
office_sqm_3000 and cafe_count_1500_na_price: Correlation = 0.8189704779316159
office_sqm_3000 and cafe_count_1500_price_500: Correlation = 0.8072311885851176
office_sqm_3000 and cafe_count_1500_price_1000: Correlation = 0.8241461897732065
office_sqm_3000 and cafe_count_1500_price_1500: Correlation = 0.8080514986257344
office_sqm_3000 and cafe_count_1500_price_2500: Correlation = 0.8133181010674729
office_sqm_3000 and office_count_2000: Correlation = 0.900523010504042
office_sqm_3000 and office_sqm_2000: Correlation = 0.9513375159870257
office_sqm_3000 and cafe_count_2000: Correlation = 0.834806034147018
office_sqm_3000 and cafe_count_2000_na_price: Correlation = 0.8321858370302168
office_sqm_3000 and cafe_count_2000_price_500: Correlation = 0.832276792725402
office_sqm_3000 and cafe_count_2000_price_1000: Correlation = 0.8372245207034198
office_sqm_3000 and cafe_count_2000_price_1500: Correlation = 0.8296527919903384
office_sqm_3000 and cafe_count_2000_price_2500: Correlation = 0.8292396804828044
office_sqm_3000 and cafe_count_2000_price_4000: Correlation = 0.800157633081857
office_sqm_3000 and cafe_count_2000_price_high: Correlation = 0.8280939814040137
office_sqm_3000 and office_count_3000: Correlation = 0.9202112973839897
trc_count_3000 and trc_count_1500: Correlation = 0.84097860476344
trc_count_3000 and trc_count_2000: Correlation = 0.9174517114052556
trc_count_3000 and sport_count_2000: Correlation = 0.8472292739141476
trc_sqm_3000 and trc_sqm_2000: Correlation = 0.8084026639709768
trc_sqm_3000 and trc_count_3000: Correlation = 0.8124550301335776
cafe_count_3000 and culture_objects_top_25_raion: Correlation = 0.8719345312328122
cafe_count_3000 and office_raion: Correlation = 0.9372318387556987
cafe_count_3000 and office_count_500: Correlation = 0.8462732554287864
cafe_count_3000 and cafe_count_500: Correlation = 0.943004968014596
cafe_count_3000 and cafe_count_500_na_price: Correlation = 0.8745048260624064
cafe_count_3000 and cafe_count_500_price_500: Correlation = 0.9109702997779695
cafe_count_3000 and cafe_count_500_price_1000: Correlation = 0.824075404752345
cafe_count_3000 and cafe_count_500_price_1500: Correlation = 0.8994438992008807
cafe_count_3000 and cafe_count_500_price_2500: Correlation = 0.9255190863653561
cafe_count_3000 and cafe_count_500_price_4000: Correlation = 0.8560536626887681
cafe_count_3000 and big_church_count_500: Correlation = 0.874376972313647
cafe_count_3000 and church_count_500: Correlation = 0.8840873438120089
cafe_count_3000 and office_count_1000: Correlation = 0.9434171748922057
cafe_count_3000 and cafe_count_1000: Correlation = 0.9687909605101884
cafe_count_3000 and cafe_count_1000_na_price: Correlation = 0.926574458653421
cafe_count_3000 and cafe_count_1000_price_500: Correlation = 0.9559948460046127
cafe_count_3000 and cafe_count_1000_price_1000: Correlation = 0.9554297856666512
cafe_count_3000 and cafe_count_1000_price_1500: Correlation = 0.9651810374479901
cafe_count_3000 and cafe_count_1000_price_2500: Correlation = 0.95586474702858
cafe_count_3000 and cafe_count_1000_price_4000: Correlation = 0.917825448778388
cafe_count_3000 and big_church_count_1000: Correlation = 0.9221507412531135
cafe_count_3000 and church_count_1000: Correlation = 0.9313517426589653
cafe_count_3000 and leisure_count_1000: Correlation = 0.898703527686285
cafe_count_3000 and office_count_1500: Correlation = 0.9753181387701899
cafe_count_3000 and cafe_count_1500: Correlation = 0.9808651285306632
cafe_count_3000 and cafe_count_1500_na_price: Correlation = 0.9603170261683038
cafe_count_3000 and cafe_count_1500_price_500: Correlation = 0.9741172025111912
cafe_count_3000 and cafe_count_1500_price_1000: Correlation = 0.9783633724784897
cafe_count_3000 and cafe_count_1500_price_1500: Correlation = 0.9768137048968941
cafe_count_3000 and cafe_count_1500_price_2500: Correlation = 0.9759221722398371
cafe_count_3000 and cafe_count_1500_price_4000: Correlation = 0.9438857797071897
cafe_count_3000 and cafe_count_1500_price_high: Correlation = 0.909404127138502
cafe_count_3000 and big_church_count_1500: Correlation = 0.941712410342949
cafe_count_3000 and church_count_1500: Correlation = 0.9510748197864263
cafe_count_3000 and leisure_count_1500: Correlation = 0.9321919579901462
cafe_count_3000 and office_count_2000: Correlation = 0.9873539429655375
cafe_count_3000 and office_sqm_2000: Correlation = 0.8238425992489513
cafe_count_3000 and cafe_count_2000: Correlation = 0.9891946151993875
cafe_count_3000 and cafe_count_2000_na_price: Correlation = 0.977532479242945
cafe_count_3000 and cafe_count_2000_price_500: Correlation = 0.9860313060059218
cafe_count_3000 and cafe_count_2000_price_1000: Correlation = 0.9870061140512434
cafe_count_3000 and cafe_count_2000_price_1500: Correlation = 0.9865895038209763
cafe_count_3000 and cafe_count_2000_price_2500: Correlation = 0.9849659486812358
cafe_count_3000 and cafe_count_2000_price_4000: Correlation = 0.9645292911124139
cafe_count_3000 and cafe_count_2000_price_high: Correlation = 0.9461836472225619
cafe_count_3000 and big_church_count_2000: Correlation = 0.9532928936923939
cafe_count_3000 and church_count_2000: Correlation = 0.9623932859763419
cafe_count_3000 and leisure_count_2000: Correlation = 0.960379791776401
cafe_count_3000 and office_count_3000: Correlation = 0.9869608023490554
cafe_count_3000 and office_sqm_3000: Correlation = 0.8840994998669649
cafe_sum_3000_max_price_avg and cafe_sum_3000_min_price_avg: Correlation = 0.9928602403326934
cafe_avg_price_3000 and cafe_sum_3000_min_price_avg: Correlation = 0.9973229374962557
cafe_avg_price_3000 and cafe_sum_3000_max_price_avg: Correlation = 0.9989246435045812
cafe_count_3000_na_price and culture_objects_top_25_raion: Correlation = 0.8580007650351283
cafe_count_3000_na_price and office_raion: Correlation = 0.9335901536453374
cafe_count_3000_na_price and office_count_500: Correlation = 0.8397499042120288
cafe_count_3000_na_price and cafe_count_500: Correlation = 0.9324118253881797
cafe_count_3000_na_price and cafe_count_500_na_price: Correlation = 0.8725883482550151
cafe_count_3000_na_price and cafe_count_500_price_500: Correlation = 0.9002484860150453
cafe_count_3000_na_price and cafe_count_500_price_1000: Correlation = 0.8118830170728191
cafe_count_3000_na_price and cafe_count_500_price_1500: Correlation = 0.888240252016835
cafe_count_3000_na_price and cafe_count_500_price_2500: Correlation = 0.9134298147978486
cafe_count_3000_na_price and cafe_count_500_price_4000: Correlation = 0.8519764470588882
cafe_count_3000_na_price and big_church_count_500: Correlation = 0.8677347934738153
cafe_count_3000_na_price and church_count_500: Correlation = 0.8741908860440474
cafe_count_3000_na_price and office_count_1000: Correlation = 0.9363346575339406
cafe_count_3000_na_price and cafe_count_1000: Correlation = 0.9573518955567025
cafe_count_3000_na_price and cafe_count_1000_na_price: Correlation = 0.9287556397429724
cafe_count_3000_na_price and cafe_count_1000_price_500: Correlation = 0.9448083835481481
cafe_count_3000_na_price and cafe_count_1000_price_1000: Correlation = 0.94211554242669
cafe_count_3000_na_price and cafe_count_1000_price_1500: Correlation = 0.9529700063929908
cafe_count_3000_na_price and cafe_count_1000_price_2500: Correlation = 0.9419251744590141
cafe_count_3000_na_price and cafe_count_1000_price_4000: Correlation = 0.9083591965114549
cafe_count_3000_na_price and big_church_count_1000: Correlation = 0.9225550517576164
cafe_count_3000_na_price and church_count_1000: Correlation = 0.9228249632294098
cafe_count_3000_na_price and leisure_count_1000: Correlation = 0.8864967071691506
cafe_count_3000_na_price and office_count_1500: Correlation = 0.9686046081410331
cafe_count_3000_na_price and cafe_count_1500: Correlation = 0.9696969421713955
cafe_count_3000_na_price and cafe_count_1500_na_price: Correlation = 0.964517075055148
cafe_count_3000_na_price and cafe_count_1500_price_500: Correlation = 0.9625666327925742
cafe_count_3000_na_price and cafe_count_1500_price_1000: Correlation = 0.9649857121634501
cafe_count_3000_na_price and cafe_count_1500_price_1500: Correlation = 0.9652856201739252
cafe_count_3000_na_price and cafe_count_1500_price_2500: Correlation = 0.9626649647501969
cafe_count_3000_na_price and cafe_count_1500_price_4000: Correlation = 0.9348127466259996
cafe_count_3000_na_price and cafe_count_1500_price_high: Correlation = 0.8968676143393263
cafe_count_3000_na_price and big_church_count_1500: Correlation = 0.9398053264236476
cafe_count_3000_na_price and church_count_1500: Correlation = 0.9437508426276232
cafe_count_3000_na_price and leisure_count_1500: Correlation = 0.9204472900870591
cafe_count_3000_na_price and office_count_2000: Correlation = 0.9802733224617007
cafe_count_3000_na_price and office_sqm_2000: Correlation = 0.8209284934469622
cafe_count_3000_na_price and cafe_count_2000: Correlation = 0.9785334899437276
cafe_count_3000_na_price and cafe_count_2000_na_price: Correlation = 0.9819258614089104
cafe_count_3000_na_price and cafe_count_2000_price_500: Correlation = 0.9748152761340934
cafe_count_3000_na_price and cafe_count_2000_price_1000: Correlation = 0.9738048464611799
cafe_count_3000_na_price and cafe_count_2000_price_1500: Correlation = 0.9755545482375665
cafe_count_3000_na_price and cafe_count_2000_price_2500: Correlation = 0.972995928053931
cafe_count_3000_na_price and cafe_count_2000_price_4000: Correlation = 0.9561255856985718
cafe_count_3000_na_price and cafe_count_2000_price_high: Correlation = 0.9353612860709465
cafe_count_3000_na_price and big_church_count_2000: Correlation = 0.9518570273493789
cafe_count_3000_na_price and church_count_2000: Correlation = 0.9549475979414557
cafe_count_3000_na_price and leisure_count_2000: Correlation = 0.9483927757039946
cafe_count_3000_na_price and office_count_3000: Correlation = 0.9809454188535187
cafe_count_3000_na_price and office_sqm_3000: Correlation = 0.8822518186335381
cafe_count_3000_na_price and cafe_count_3000: Correlation = 0.9912844865736324
cafe_count_3000_price_500 and culture_objects_top_25_raion: Correlation = 0.8694322567367397
cafe_count_3000_price_500 and office_raion: Correlation = 0.9313380154760994
cafe_count_3000_price_500 and office_count_500: Correlation = 0.8452698283508767
cafe_count_3000_price_500 and cafe_count_500: Correlation = 0.9407760487344519
cafe_count_3000_price_500 and cafe_count_500_na_price: Correlation = 0.8722196545015197
cafe_count_3000_price_500 and cafe_count_500_price_500: Correlation = 0.9126064843590422
cafe_count_3000_price_500 and cafe_count_500_price_1000: Correlation = 0.8230619073247618
cafe_count_3000_price_500 and cafe_count_500_price_1500: Correlation = 0.8949331392655694
cafe_count_3000_price_500 and cafe_count_500_price_2500: Correlation = 0.9209779698686851
cafe_count_3000_price_500 and cafe_count_500_price_4000: Correlation = 0.8506405066168607
cafe_count_3000_price_500 and big_church_count_500: Correlation = 0.8727270517185417
cafe_count_3000_price_500 and church_count_500: Correlation = 0.8832286811532122
cafe_count_3000_price_500 and office_count_1000: Correlation = 0.9429555991742187
cafe_count_3000_price_500 and cafe_count_1000: Correlation = 0.9668404095845555
cafe_count_3000_price_500 and cafe_count_1000_na_price: Correlation = 0.9240405304471069
cafe_count_3000_price_500 and cafe_count_1000_price_500: Correlation = 0.9569856283919259
cafe_count_3000_price_500 and cafe_count_1000_price_1000: Correlation = 0.9541240883210358
cafe_count_3000_price_500 and cafe_count_1000_price_1500: Correlation = 0.9615466454045449
cafe_count_3000_price_500 and cafe_count_1000_price_2500: Correlation = 0.9518449016761447
cafe_count_3000_price_500 and cafe_count_1000_price_4000: Correlation = 0.9135936012813086
cafe_count_3000_price_500 and big_church_count_1000: Correlation = 0.919992129083237
cafe_count_3000_price_500 and church_count_1000: Correlation = 0.9304891984703628
cafe_count_3000_price_500 and leisure_count_1000: Correlation = 0.895922289094702
cafe_count_3000_price_500 and office_count_1500: Correlation = 0.9747388961996876
cafe_count_3000_price_500 and cafe_count_1500: Correlation = 0.9789301264146477
cafe_count_3000_price_500 and cafe_count_1500_na_price: Correlation = 0.9579653488839014
cafe_count_3000_price_500 and cafe_count_1500_price_500: Correlation = 0.97580321655673
cafe_count_3000_price_500 and cafe_count_1500_price_1000: Correlation = 0.9772381382438584
cafe_count_3000_price_500 and cafe_count_1500_price_1500: Correlation = 0.9731082324872339
cafe_count_3000_price_500 and cafe_count_1500_price_2500: Correlation = 0.9713839129693236
cafe_count_3000_price_500 and cafe_count_1500_price_4000: Correlation = 0.9385605048933812
cafe_count_3000_price_500 and cafe_count_1500_price_high: Correlation = 0.9039623276846211
cafe_count_3000_price_500 and big_church_count_1500: Correlation = 0.939219852033816
cafe_count_3000_price_500 and church_count_1500: Correlation = 0.9501504209844142
cafe_count_3000_price_500 and leisure_count_1500: Correlation = 0.929152750327677
cafe_count_3000_price_500 and office_count_2000: Correlation = 0.986670591544951
cafe_count_3000_price_500 and office_sqm_2000: Correlation = 0.8213758486977122
cafe_count_3000_price_500 and cafe_count_2000: Correlation = 0.9871911034527134
cafe_count_3000_price_500 and cafe_count_2000_na_price: Correlation = 0.9756004065471467
cafe_count_3000_price_500 and cafe_count_2000_price_500: Correlation = 0.9878648218836358
cafe_count_3000_price_500 and cafe_count_2000_price_1000: Correlation = 0.985698298506381
cafe_count_3000_price_500 and cafe_count_2000_price_1500: Correlation = 0.9826372820308976
cafe_count_3000_price_500 and cafe_count_2000_price_2500: Correlation = 0.9805952366736427
cafe_count_3000_price_500 and cafe_count_2000_price_4000: Correlation = 0.9585631069224494
cafe_count_3000_price_500 and cafe_count_2000_price_high: Correlation = 0.940225606016043
cafe_count_3000_price_500 and big_church_count_2000: Correlation = 0.9507188277198146
cafe_count_3000_price_500 and church_count_2000: Correlation = 0.961686287107378
cafe_count_3000_price_500 and leisure_count_2000: Correlation = 0.9572581160824486
cafe_count_3000_price_500 and office_count_3000: Correlation = 0.9863117951548143
cafe_count_3000_price_500 and office_sqm_3000: Correlation = 0.8818227787662164
cafe_count_3000_price_500 and cafe_count_3000: Correlation = 0.9978826250146132
cafe_count_3000_price_500 and cafe_count_3000_na_price: Correlation = 0.9888131812812796
cafe_count_3000_price_1000 and culture_objects_top_25_raion: Correlation = 0.8586389875578841
cafe_count_3000_price_1000 and office_raion: Correlation = 0.9329619964452699
cafe_count_3000_price_1000 and office_count_500: Correlation = 0.8453596427543152
cafe_count_3000_price_1000 and cafe_count_500: Correlation = 0.9373327637487869
cafe_count_3000_price_1000 and cafe_count_500_na_price: Correlation = 0.8635911405754919
cafe_count_3000_price_1000 and cafe_count_500_price_500: Correlation = 0.9049855453667751
cafe_count_3000_price_1000 and cafe_count_500_price_1000: Correlation = 0.8280279891471923
cafe_count_3000_price_1000 and cafe_count_500_price_1500: Correlation = 0.8969194761878547
cafe_count_3000_price_1000 and cafe_count_500_price_2500: Correlation = 0.9150209549779739
cafe_count_3000_price_1000 and cafe_count_500_price_4000: Correlation = 0.8425018306739246
cafe_count_3000_price_1000 and big_church_count_500: Correlation = 0.8650910262474795
cafe_count_3000_price_1000 and church_count_500: Correlation = 0.8733504261059187
cafe_count_3000_price_1000 and office_count_1000: Correlation = 0.9419472598541664
cafe_count_3000_price_1000 and cafe_count_1000: Correlation = 0.961816223645784
cafe_count_3000_price_1000 and cafe_count_1000_na_price: Correlation = 0.9172796143987766
cafe_count_3000_price_1000 and cafe_count_1000_price_500: Correlation = 0.9479007751365403
cafe_count_3000_price_1000 and cafe_count_1000_price_1000: Correlation = 0.9555405159605885
cafe_count_3000_price_1000 and cafe_count_1000_price_1500: Correlation = 0.9597125584428301
cafe_count_3000_price_1000 and cafe_count_1000_price_2500: Correlation = 0.9460568031112312
cafe_count_3000_price_1000 and cafe_count_1000_price_4000: Correlation = 0.903112473685937
cafe_count_3000_price_1000 and big_church_count_1000: Correlation = 0.9160066725169325
cafe_count_3000_price_1000 and church_count_1000: Correlation = 0.9227252545370149
cafe_count_3000_price_1000 and leisure_count_1000: Correlation = 0.89089165850806
cafe_count_3000_price_1000 and office_count_1500: Correlation = 0.9736650842927032
cafe_count_3000_price_1000 and cafe_count_1500: Correlation = 0.9746192237359959
cafe_count_3000_price_1000 and cafe_count_1500_na_price: Correlation = 0.9514382901569534
cafe_count_3000_price_1000 and cafe_count_1500_price_500: Correlation = 0.968304618794948
cafe_count_3000_price_1000 and cafe_count_1500_price_1000: Correlation = 0.9770595725889392
cafe_count_3000_price_1000 and cafe_count_1500_price_1500: Correlation = 0.9705369526194435
cafe_count_3000_price_1000 and cafe_count_1500_price_2500: Correlation = 0.9670834178566672
cafe_count_3000_price_1000 and cafe_count_1500_price_4000: Correlation = 0.9291624639755531
cafe_count_3000_price_1000 and cafe_count_1500_price_high: Correlation = 0.8962617430217515
cafe_count_3000_price_1000 and big_church_count_1500: Correlation = 0.9335186786839489
cafe_count_3000_price_1000 and church_count_1500: Correlation = 0.9444728567483534
cafe_count_3000_price_1000 and leisure_count_1500: Correlation = 0.925309077772491
cafe_count_3000_price_1000 and office_count_2000: Correlation = 0.9854927067801624
cafe_count_3000_price_1000 and office_sqm_2000: Correlation = 0.8283335358225404
cafe_count_3000_price_1000 and cafe_count_2000: Correlation = 0.9835538646987438
cafe_count_3000_price_1000 and cafe_count_2000_na_price: Correlation = 0.9688620949782307
cafe_count_3000_price_1000 and cafe_count_2000_price_500: Correlation = 0.9813733313681495
cafe_count_3000_price_1000 and cafe_count_2000_price_1000: Correlation = 0.9855708954098291
cafe_count_3000_price_1000 and cafe_count_2000_price_1500: Correlation = 0.981046435005029
cafe_count_3000_price_1000 and cafe_count_2000_price_2500: Correlation = 0.9762003373258037
cafe_count_3000_price_1000 and cafe_count_2000_price_4000: Correlation = 0.9502256643427148
cafe_count_3000_price_1000 and cafe_count_2000_price_high: Correlation = 0.9317594875031074
cafe_count_3000_price_1000 and big_church_count_2000: Correlation = 0.9458800788726881
cafe_count_3000_price_1000 and church_count_2000: Correlation = 0.9570557458144414
cafe_count_3000_price_1000 and leisure_count_2000: Correlation = 0.9512388209827957
cafe_count_3000_price_1000 and office_count_3000: Correlation = 0.9861584102732842
cafe_count_3000_price_1000 and office_sqm_3000: Correlation = 0.8896214340712527
cafe_count_3000_price_1000 and cafe_count_3000: Correlation = 0.9972997569203339
cafe_count_3000_price_1000 and cafe_count_3000_na_price: Correlation = 0.9855482476100729
cafe_count_3000_price_1000 and cafe_count_3000_price_500: Correlation = 0.9958766159608847
cafe_count_3000_price_1500 and culture_objects_top_25_raion: Correlation = 0.8702784551580397
cafe_count_3000_price_1500 and office_raion: Correlation = 0.9373665489892866
cafe_count_3000_price_1500 and office_count_500: Correlation = 0.8416547712693098
cafe_count_3000_price_1500 and cafe_count_500: Correlation = 0.9438245564109579
cafe_count_3000_price_1500 and cafe_count_500_na_price: Correlation = 0.87865324145264
cafe_count_3000_price_1500 and cafe_count_500_price_500: Correlation = 0.9095106981293073
cafe_count_3000_price_1500 and cafe_count_500_price_1000: Correlation = 0.8214080731783994
cafe_count_3000_price_1500 and cafe_count_500_price_1500: Correlation = 0.903446492738993
cafe_count_3000_price_1500 and cafe_count_500_price_2500: Correlation = 0.9279487148309912
cafe_count_3000_price_1500 and cafe_count_500_price_4000: Correlation = 0.8559581444309603
cafe_count_3000_price_1500 and big_church_count_500: Correlation = 0.880346361216817
cafe_count_3000_price_1500 and church_count_500: Correlation = 0.8890521745939289
cafe_count_3000_price_1500 and office_count_1000: Correlation = 0.9397257752506408
cafe_count_3000_price_1500 and cafe_count_1000: Correlation = 0.9696144714584055
cafe_count_3000_price_1500 and cafe_count_1000_na_price: Correlation = 0.9278402133732649
cafe_count_3000_price_1500 and cafe_count_1000_price_500: Correlation = 0.955833593186781
cafe_count_3000_price_1500 and cafe_count_1000_price_1000: Correlation = 0.9541600239080602
cafe_count_3000_price_1500 and cafe_count_1000_price_1500: Correlation = 0.9689430034754931
cafe_count_3000_price_1500 and cafe_count_1000_price_2500: Correlation = 0.9567300632491378
cafe_count_3000_price_1500 and cafe_count_1000_price_4000: Correlation = 0.9197967666423109
cafe_count_3000_price_1500 and big_church_count_1000: Correlation = 0.9284840145737028
cafe_count_3000_price_1500 and church_count_1000: Correlation = 0.9363230261902173
cafe_count_3000_price_1500 and leisure_count_1000: Correlation = 0.8996637148418732
cafe_count_3000_price_1500 and office_count_1500: Correlation = 0.9732915874864971
cafe_count_3000_price_1500 and cafe_count_1500: Correlation = 0.9812123574012348
cafe_count_3000_price_1500 and cafe_count_1500_na_price: Correlation = 0.96053472471474
cafe_count_3000_price_1500 and cafe_count_1500_price_500: Correlation = 0.9727128683372452
cafe_count_3000_price_1500 and cafe_count_1500_price_1000: Correlation = 0.9781049223393554
cafe_count_3000_price_1500 and cafe_count_1500_price_1500: Correlation = 0.9804188386723728
cafe_count_3000_price_1500 and cafe_count_1500_price_2500: Correlation = 0.9752491345923561
cafe_count_3000_price_1500 and cafe_count_1500_price_4000: Correlation = 0.944418758051186
cafe_count_3000_price_1500 and cafe_count_1500_price_high: Correlation = 0.9002758199609157
cafe_count_3000_price_1500 and big_church_count_1500: Correlation = 0.9484456529255589
cafe_count_3000_price_1500 and church_count_1500: Correlation = 0.9558612812196584
cafe_count_3000_price_1500 and leisure_count_1500: Correlation = 0.9317361630044764
cafe_count_3000_price_1500 and office_count_2000: Correlation = 0.9859830490022179
cafe_count_3000_price_1500 and office_sqm_2000: Correlation = 0.8169184237573729
cafe_count_3000_price_1500 and cafe_count_2000: Correlation = 0.9890947345419596
cafe_count_3000_price_1500 and cafe_count_2000_na_price: Correlation = 0.9772061603859827
cafe_count_3000_price_1500 and cafe_count_2000_price_500: Correlation = 0.9837056029243758
cafe_count_3000_price_1500 and cafe_count_2000_price_1000: Correlation = 0.9871193694082909
cafe_count_3000_price_1500 and cafe_count_2000_price_1500: Correlation = 0.9896686513991498
cafe_count_3000_price_1500 and cafe_count_2000_price_2500: Correlation = 0.984038042502947
cafe_count_3000_price_1500 and cafe_count_2000_price_4000: Correlation = 0.9632280992119717
cafe_count_3000_price_1500 and cafe_count_2000_price_high: Correlation = 0.938663501416791
cafe_count_3000_price_1500 and big_church_count_2000: Correlation = 0.9598829877522067
cafe_count_3000_price_1500 and church_count_2000: Correlation = 0.9665258606760739
cafe_count_3000_price_1500 and leisure_count_2000: Correlation = 0.9610464200146676
cafe_count_3000_price_1500 and office_count_3000: Correlation = 0.9854589392759656
cafe_count_3000_price_1500 and office_sqm_3000: Correlation = 0.8783421508080612
cafe_count_3000_price_1500 and cafe_count_3000: Correlation = 0.9980918927569268
cafe_count_3000_price_1500 and cafe_count_3000_na_price: Correlation = 0.9888103354444893
cafe_count_3000_price_1500 and cafe_count_3000_price_500: Correlation = 0.9939257961682099
cafe_count_3000_price_1500 and cafe_count_3000_price_1000: Correlation = 0.9953982179327291
cafe_count_3000_price_2500 and culture_objects_top_25_raion: Correlation = 0.8769942460655215
cafe_count_3000_price_2500 and office_raion: Correlation = 0.9351219076232994
cafe_count_3000_price_2500 and office_count_500: Correlation = 0.8452667507345979
cafe_count_3000_price_2500 and cafe_count_500: Correlation = 0.9396973939514963
cafe_count_3000_price_2500 and cafe_count_500_na_price: Correlation = 0.8694384577566054
cafe_count_3000_price_2500 and cafe_count_500_price_500: Correlation = 0.9067486222276595
cafe_count_3000_price_2500 and cafe_count_500_price_1000: Correlation = 0.8184331042023247
cafe_count_3000_price_2500 and cafe_count_500_price_1500: Correlation = 0.8937992694662757
cafe_count_3000_price_2500 and cafe_count_500_price_2500: Correlation = 0.9271313318145342
